gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,SeniorCitizen,PC1,PC2,Churn
1,1,1,1,0,1,0,2,2,0,2,0,1,0,2,0,2.20146362822079,-0.22168003589362878,1
1,1,0,1,0,0,2,0,0,2,0,0,1,0,3,0,-0.40096371960685023,-0.3879991246620576,0
1,1,1,1,2,0,2,2,0,2,2,2,0,0,2,0,-0.2174326698339041,0.7746976170230877,0
1,0,0,1,2,1,2,0,2,0,2,2,0,0,3,0,0.45758077256299096,1.177288861522158,0
0,1,0,1,2,1,0,0,0,0,2,2,0,1,2,1,1.3626688808574194,0.37073697577816783,0
0,1,0,1,0,2,1,1,1,1,1,1,0,1,3,0,-1.9893308264476004,-0.7697572674853301,0
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1,-0.7918037187854547,0.6658967893260437,1
1,1,0,1,2,1,2,2,2,2,2,0,0,1,2,0,2.673436111705255,0.2272123041548237,1
1,1,1,0,1,0,2,2,2,0,0,0,2,0,3,0,-1.520008577004274,-0.3199672951568184,0
1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0,-1.098261861102576,-1.3657334277793725,0
0,0,0,1,0,1,2,2,2,2,0,2,2,0,3,0,2.1567865280518377,0.18779933587906283,0
1,0,0,1,2,0,2,2,2,2,0,2,1,1,1,0,2.196137752158735,-0.7820439221326533,1
0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0,-0.3228904298916484,-2.052201060761068,0
0,1,0,1,2,2,1,1,1,1,1,1,2,0,0,0,-0.05754702671933459,-2.0561468524822937,0
1,1,1,1,0,0,2,2,2,2,2,0,1,1,2,0,1.9614883831153245,-0.8010349438546663,0
1,1,1,1,2,1,0,0,2,0,0,2,0,1,1,0,0.8269600247160181,0.4431491203958443,0
0,0,1,1,0,0,2,0,0,0,0,0,0,0,3,0,-1.535787214842231,0.19396601538040864,0
1,1,0,1,2,1,0,0,2,0,2,2,2,0,1,0,2.5519672128833357,0.04933574680494859,0
0,1,1,1,0,0,2,2,2,2,0,0,1,1,3,0,-0.3012812442504522,0.0674747166692389,0
1,0,0,1,0,1,0,2,2,0,2,2,0,0,2,0,2.8699161133381677,-0.16213049120885378,1
0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1,-0.16243929917020514,1.1425131446294965,1
1,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0,0.13013388166494652,-2.3812886915981726,0
0,1,1,1,2,1,2,0,0,0,2,2,1,1,1,0,2.676391628047009,-0.07280547196085675,0
1,1,1,0,1,0,2,2,2,2,2,2,2,1,1,0,1.855040610387343,-1.2252360109066442,0
1,1,1,1,2,1,2,2,2,2,2,2,2,0,0,0,3.1647500370340644,0.37700270037836936,0
1,1,0,1,0,1,0,0,2,2,0,2,0,1,2,1,-0.06799900080323353,0.9620223770540662,0
0,1,0,1,2,1,2,0,2,0,2,2,1,1,1,0,3.2808944867175813,-0.1716223718380874,0
0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,0,-0.9415916707929133,0.9225441908217157,1
0,1,0,1,0,1,0,0,0,0,2,2,0,0,2,0,-0.19252969340884776,0.892260407354618,1
0,0,0,0,1,0,2,0,0,2,0,0,2,0,3,0,-1.0807764435023586,-0.760218619709816,0
1,1,1,0,1,0,2,0,2,2,0,0,2,1,1,0,-1.0199622699611404,-0.6147342806360042,0
1,1,1,1,2,0,0,2,0,0,0,0,0,0,2,0,0.4047159408972829,-0.8707430106136743,0
0,1,1,0,1,0,2,2,2,2,2,2,2,0,0,0,1.7907990751271774,-1.2275148982218682,0
1,0,0,1,0,0,2,0,2,2,2,0,0,1,2,0,-0.4623146744946435,0.25233629705453625,0
0,0,0,1,2,2,1,1,1,1,1,1,1,0,0,0,-1.2249895289374266,-1.126954507501244,0
1,1,0,1,2,1,0,2,0,2,2,2,1,1,2,0,2.5404668534916532,0.31931186597730954,0
0,0,0,1,0,1,0,2,0,2,0,2,0,1,2,0,-0.7034381714637606,1.1938031683174768,1
0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,0,-1.4648400126520302,-0.973507204723567,1
0,0,0,1,0,1,0,0,2,0,2,2,0,1,2,1,-0.15039002534079832,1.1970360678555534,0
1,1,1,1,2,1,0,0,2,0,2,2,2,1,1,0,2.4381530355877836,0.03271637180533916,0
1,1,0,1,2,1,0,2,2,0,0,2,0,1,2,1,0.6896946823539105,0.7417795678259016,1
0,1,1,1,2,0,0,0,0,0,0,0,0,0,3,0,-0.47688841397931653,-0.5165885038631216,0
0,0,0,1,2,0,2,0,2,0,2,2,2,0,3,0,1.1009586135119311,-0.16661185442652462,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,-1.6018601260673795,-0.019430525132610895,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,-1.9502634211751215,-0.5456640317278786,1
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.2147410919722625,-0.2450666420300775,1
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0,-0.50571799582735,-1.8963317269095585,0
1,0,0,0,1,0,2,2,2,0,0,0,2,0,0,0,0.4559371041143213,-1.5886157061722623,0
1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,0,-1.5733933921664316,-1.062572279847543,0
1,1,1,1,2,0,0,2,2,2,2,2,2,1,1,0,2.5139382958687886,-0.6150659119378853,0
0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,0,-0.9892520942092803,-1.5217665791168613,0
1,1,0,1,2,1,0,0,2,2,2,0,2,0,3,0,1.079841744823459,0.4830815860062109,0
0,1,1,1,2,0,0,2,2,2,2,2,0,1,2,0,1.6938782609937828,-0.18433530650632443,0
0,1,0,1,2,0,2,2,2,2,2,2,2,0,1,1,2.7420347731977994,-0.5865686924787538,0
0,0,0,1,2,1,0,2,0,0,0,0,0,1,3,0,-1.0814887847636314,1.0046585572108646,0
0,0,0,1,2,1,0,0,2,0,0,0,0,1,3,1,-0.0001275897480700966,0.435578705534566,0
0,1,1,1,2,1,0,0,2,0,0,2,0,1,0,0,1.376295894327604,0.2713864404177944,0
1,0,1,1,2,0,2,2,0,2,0,0,1,0,0,0,1.7567863273018176,-1.1682626849792392,0
0,0,0,0,1,0,0,0,0,0,2,2,0,0,1,0,-1.436010905618369,-0.1105404191509893,0
1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-0.6239520383846371,-1.5439263656809963,0
0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,0,-0.8298776531245375,1.114940676451645,1
1,1,0,1,2,0,2,2,2,2,0,2,2,1,0,0,2.5198325315592656,-0.7687876910109817,0
1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,0,-1.2139586311013983,0.7682669931350785,1
1,0,0,1,2,1,0,2,0,0,0,0,0,0,2,0,-0.6293543784112567,0.7898223848296916,0
1,0,0,1,2,1,0,2,0,0,0,0,0,1,0,0,1.5265910981471937,-0.35990233858266185,0
0,1,0,1,2,2,1,1,1,1,1,1,2,1,1,0,0.2700442542996357,-2.2573562084477614,0
1,0,0,1,2,2,1,1,1,1,1,1,1,0,2,0,-0.6698111169022144,-1.5393197545403268,0
1,1,1,1,2,1,0,0,2,2,0,2,2,1,0,0,1.9475991640067465,0.13409875791054537,1
1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,-1.4094619804873192,0.20651618365387056,1
0,1,0,1,2,1,0,2,0,2,2,2,1,1,0,1,3.213077694063943,-0.09773567553193928,0
1,1,0,1,2,1,0,2,0,0,2,0,0,1,0,0,2.487876050929256,-0.3298281307006942,1
0,1,0,1,2,2,1,1,1,1,1,1,2,0,0,1,0.3094253108290154,-2.2806336050889833,0
0,1,0,1,0,1,2,2,0,2,0,2,1,0,0,0,2.394508964310608,-0.18140431759515482,0
0,0,0,1,0,1,0,2,2,0,0,0,1,0,2,0,0.7174122834567177,0.08734747601317483,0
1,1,0,1,2,1,0,2,0,0,2,2,0,1,2,1,1.0827374832111556,0.5708533229038766,1
0,1,0,1,2,1,0,2,2,0,2,2,0,1,2,0,1.1268565099905408,0.8699521855763711,1
0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,0,-0.9929046543905237,1.1627363515928315,0
0,0,0,1,0,1,0,0,2,2,0,0,0,0,1,0,-0.9748232884667383,0.9808639142105234,1
1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1,1.1271544684878239,0.7185424023840443,0
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0,-1.0876531226287192,0.8736594945785846,1
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.0380348531044397,-0.7022915711155158,0
0,1,1,1,2,1,0,2,2,2,0,2,2,1,0,0,3.132052004190084,-0.34113973225349076,0
1,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,-0.31949841715062227,0.46862234887191484,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,0,0,-2.0551015204240293,-0.7327469259964452,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0,0.06613146061531147,-2.349194696819654,0
1,0,0,1,2,1,0,2,2,2,2,2,0,1,2,1,0.016417601418999943,1.6675139806540171,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,-1.562270140231985,-0.03493836827382344,1
0,1,1,1,0,1,0,0,0,0,2,0,0,1,2,0,-0.8713015147529792,0.9512538546070751,0
1,0,0,0,1,0,0,2,0,0,2,0,1,1,2,0,-0.5571619351148209,-0.940362401401841,0
1,0,0,1,2,1,0,0,0,0,0,2,0,1,0,0,0.5752421752240275,0.37883976481705756,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0,-0.5759536183202656,-1.820464877889467,0
0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,-1.099368150527011,0.9727529473356049,1
0,0,1,1,2,0,2,0,0,0,0,2,0,0,2,0,-0.5596479009379197,0.15469700065941147,0
0,1,0,1,2,2,1,1,1,1,1,1,1,0,3,0,-1.1293801040211668,-1.135226805899598,0
0,1,1,1,0,0,2,0,0,2,2,2,2,1,1,1,1.391648595101389,-0.6069735286775443,0
1,0,0,1,0,0,0,0,2,2,2,2,1,1,2,1,0.388205676149793,-0.04919790740474473,0
1,1,0,1,2,1,0,2,0,2,2,2,0,0,2,1,0.4708874519187838,1.29485134274227,0
0,1,1,1,2,2,1,1,1,1,1,1,1,1,1,0,-0.11751764088287786,-1.9434040603072278,0
0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,0,-0.9639788735631962,-1.34104494446332,1
1,1,1,1,0,1,0,2,0,0,0,2,0,1,1,0,-0.766500153338451,1.0018351911973504,1
0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,1,-0.9471501265776119,0.9186129846473978,1
0,0,1,1,0,1,0,2,2,2,2,0,2,1,3,0,1.7264218758822625,0.21861221531535735,1
1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0,-0.11029977583310555,-2.1668459474118724,0
0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,0,-0.3303115453105392,0.8812506780404477,0
0,1,1,0,1,0,0,2,2,2,2,2,2,1,2,0,1.6390679768003176,-1.3459114663651879,0
1,0,0,1,2,1,0,0,2,0,2,0,1,1,1,0,-0.02148681201960341,0.8558631627462149,0
0,1,0,1,0,2,1,1,1,1,1,1,1,0,3,0,-1.1164971517255133,-1.463186796807274,0
1,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,-1.4218142117900254,0.020938154565359,0
0,1,1,1,0,1,0,0,2,0,0,0,0,1,1,0,-0.10522069939944272,0.3233874993362977,0
1,0,0,1,2,1,0,0,0,0,0,0,0,1,3,0,-0.4657606356659062,0.550033028146871,1
0,1,0,1,2,1,2,0,0,0,2,2,0,1,2,0,2.2798012220065336,0.09777031812133907,0
1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,0,0.05292220553508922,0.042955835301749505,1
1,0,0,1,0,0,2,0,2,0,0,2,0,0,1,0,-0.4459089695843154,0.08784398722367487,0
1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1,-1.0350535686592257,0.8626405218071778,1
0,1,0,1,0,1,0,0,2,2,2,2,2,1,1,0,1.483941003266675,0.47763371878535216,0
1,1,0,1,0,1,2,0,0,0,2,2,0,1,2,0,1.0150586004869238,0.4895006287231636,0
1,0,1,1,2,0,2,0,2,0,2,2,1,1,1,0,1.1700774329985444,-0.22902484624856503,0
0,1,0,1,2,1,0,2,2,2,2,2,2,1,2,0,3.4623249262858202,0.02314431668271523,0
0,0,0,0,1,0,2,0,0,2,0,0,0,0,3,0,-1.7299641987422667,-0.34768925603510753,1
1,0,0,1,2,1,0,0,0,0,2,0,0,1,2,0,-0.010634349815936616,0.6796412999894504,1
0,0,0,1,0,1,0,0,2,0,0,2,0,1,2,1,-0.9864030668402036,1.1743383915474714,1
0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,0,-0.7957416045552728,0.853665162195124,1
1,1,1,1,2,1,2,2,2,0,2,2,2,1,0,0,3.5740375712361603,-0.03719812879044728,0
1,1,0,1,2,0,0,0,0,0,0,0,0,0,2,0,-0.41801498399085396,-0.5635881541069971,0
0,1,0,1,2,1,2,2,2,2,2,2,1,1,0,1,2.7461360035079463,0.5911829027907712,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0,-0.6303414073973115,-1.8334258595469035,0
0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,0,0.3247033003265443,0.9924165685310096,1
1,1,0,1,0,1,2,2,0,2,0,0,2,0,0,0,2.4234086914515314,-0.645000729637312,0
1,1,0,1,2,1,0,2,2,0,2,2,0,1,2,1,1.4045178636034439,0.67876617115627,0
0,0,0,1,0,0,0,0,2,2,0,2,0,0,3,0,-1.0194070908803763,0.39010019982346944,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,-1.427242287778398,0.09579333612862506,1
1,1,1,1,2,0,2,2,2,0,2,2,2,0,1,0,2.1507855201258628,-0.5058612122472232,0
0,1,1,0,1,0,2,2,2,0,2,2,2,1,1,0,0.5669159672138097,-0.7132063200214784,0
1,1,0,1,0,2,1,1,1,1,1,1,2,0,0,0,0.16433631618084477,-2.3734112644009127,0
1,0,0,1,0,1,0,0,2,2,0,0,1,0,2,0,0.8574744021155273,0.08713390007625973,0
0,0,0,1,2,1,0,0,2,0,2,2,0,1,2,1,1.391852431444385,0.5720341729693202,0
1,1,1,0,1,0,2,2,2,2,0,2,2,1,3,0,1.386770986647493,-1.3461068644990484,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,-1.2172094248765584,0.7624659731577587,1
1,1,0,1,0,1,2,2,0,2,0,2,1,1,2,1,0.8454947000797789,0.5693658283829193,0
0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0,-1.1846704984807666,0.724513267063783,0
0,1,0,1,2,1,0,0,2,2,2,2,0,0,2,1,1.725578521474112,0.5666913974429459,0
0,1,1,1,0,1,0,0,0,0,2,2,0,1,2,0,-0.44537959893591533,1.0458006715317905,0
0,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0,2.6911190015497066,-0.03964858980361866,1
0,0,0,1,2,1,2,2,2,0,0,2,0,1,0,0,-0.12863883774410598,1.30254640951137,1
0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,0,-0.5385745959329531,-1.891086419301886,0
0,1,0,1,2,2,1,1,1,1,1,1,2,0,2,0,0.3048466282630112,-2.272220316750178,0
0,1,1,1,2,1,0,2,2,0,2,2,0,1,1,0,-0.19142299454849232,1.4249292897631542,1
1,0,0,1,0,2,1,1,1,1,1,1,1,0,0,0,-0.5869002585980285,-1.8267906554890456,0
0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,-0.48111332730719486,0.5318234480593774,0
1,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,1.790384737259326,-0.4485863950328562,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,-1.9575777071692313,-0.5587163266768483,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-1.7159377342068514,-0.9792745109837007,0
1,1,0,1,0,1,2,0,0,2,0,0,0,0,0,0,-0.5430609838071425,0.7703264720688334,1
1,0,0,1,2,0,0,2,2,2,0,2,2,1,1,0,1.8591151841324403,-0.7957997175588112,0
1,0,0,1,2,2,1,1,1,1,1,1,0,1,0,0,-1.7741741106977118,-0.706865466888192,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,-1.9389415598968194,-0.6057163908671285,1
1,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,-0.14201080880271202,0.49612671225542476,0
1,1,0,1,2,1,2,2,0,0,2,0,2,1,1,1,2.50985992683681,-0.30627205267860885,0
1,1,0,1,2,0,2,0,2,2,0,2,2,0,1,1,0.9770747245306245,-0.2567346714383253,0
1,1,1,1,0,0,0,0,0,0,2,0,0,1,3,0,-1.007332867420995,0.06702292827922413,0
0,1,0,1,2,1,0,0,0,0,0,2,0,1,2,1,-0.7545523942734959,1.0251811807036808,1
1,0,0,1,0,1,2,0,0,0,0,2,0,0,3,1,1.3632233401959182,-0.02491669713322173,1
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0,-1.8352834324248213,-0.8912983498425668,0
0,1,0,0,1,0,2,0,2,2,0,2,0,1,0,0,0.6559262143496944,-1.2356174924888716,0
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.008703192740927,-0.7242177415935143,1
1,0,0,1,2,2,1,1,1,1,1,1,1,1,1,0,-1.5544220759653051,-0.8810033009333499,0
1,0,0,1,0,1,0,0,0,0,2,0,0,1,2,0,-1.0684856096629918,1.0278626371201443,1
0,1,0,1,2,1,2,0,2,2,0,2,1,1,2,0,1.2478199257363103,0.6133293591756348,1
1,0,0,1,2,1,0,0,0,2,2,0,0,1,2,0,-0.25332685499791924,0.976119959129142,1
1,0,0,1,0,0,0,0,2,0,0,2,1,1,0,0,1.1517447991137826,-0.9842359299302845,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0,0.11403370824078368,-2.397838237287,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-1.8416892115450754,-0.899794213725864,0
0,0,0,1,2,1,0,0,0,0,0,2,0,0,3,0,-0.973399891739564,1.197542471456751,1
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-1.913100943938506,-0.7988167602100262,0
1,0,0,1,2,2,1,1,1,1,1,1,2,1,1,0,-0.1119635615703315,-1.9191983865752846,0
0,0,0,1,2,1,0,0,0,2,2,2,0,1,2,0,-0.2520787063418904,1.3207988626871519,1
0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0,-0.9648315927498096,-1.53211569868156,0
1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,-1.677771423395863,-0.5716723517645096,0
0,0,1,0,1,0,2,0,0,2,0,0,1,1,3,0,-1.4240215176511253,-0.4890172648213701,0
0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,-1.822998594920855,-0.4926924413104282,0
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-1.9552992963969047,-0.7891963168008603,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,-1.0897457094439973,-0.2924272324102329,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0,-1.1756439100201264,0.7248590951941084,1
1,1,1,1,0,1,0,2,2,0,2,2,1,0,0,0,0.75253396234297,0.8916702017250271,0
0,0,0,1,2,1,2,0,0,0,0,2,0,1,2,0,0.7790853757752839,0.4878424313535803,0
1,1,1,1,0,1,2,0,2,2,2,2,2,1,1,1,3.3163271884652676,-0.19592840800414058,0
0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,-1.0219027656885702,0.0034817493198562887,0
0,1,0,1,0,1,2,0,0,0,0,0,0,1,0,1,0.06081123505858408,0.2197768045819571,1
1,1,0,1,2,1,0,0,0,0,0,2,0,1,2,1,0.5580692733182973,0.36087492736795607,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,-1.228587203089618,0.7421624032371389,0
1,0,0,1,0,2,1,1,1,1,1,1,2,1,1,1,0.02542231186277044,-2.2983992709046133,0
0,1,1,1,2,0,2,2,2,2,2,2,2,1,0,1,2.8701495625329057,-0.571044695200573,0
1,0,0,1,0,1,0,2,2,0,2,2,1,1,0,0,1.2095700244409118,0.7558063390551215,1
1,1,0,1,2,0,2,2,2,2,0,0,2,0,3,0,1.9356779605139112,-1.1315899296220602,0
1,0,1,1,0,2,1,1,1,1,1,1,1,1,3,0,-0.2986312104809818,-1.9828971158808208,0
0,0,0,0,1,0,0,0,0,2,0,0,0,1,2,0,-1.8325432804212476,-0.41884327600289806,1
0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,0,-0.97769655485602,0.9594168408701895,1
0,0,0,1,2,2,1,1,1,1,1,1,1,1,0,0,0.06001636903440312,-2.087644926724767,0
1,1,0,0,1,0,2,0,2,2,0,0,2,1,1,0,0.7767020976661325,-1.8411991328029318,0
0,1,0,1,2,1,0,2,2,0,2,2,1,1,2,0,2.9736778271986384,0.1320679669361535,1
0,0,0,1,0,2,1,1,1,1,1,1,1,1,0,0,-0.5170409835355687,-1.8979283139340115,0
1,1,1,1,0,0,2,0,0,0,0,0,0,1,3,0,-1.096618881747283,-0.13857382704421983,0
0,0,0,1,0,0,2,2,0,2,0,2,0,0,0,0,-0.7339983403126719,0.3694206902732577,0
0,0,0,1,2,1,0,2,0,0,0,0,0,1,2,1,-0.9898108954395309,0.9610457162450349,1
0,1,0,1,2,1,0,2,2,2,2,2,2,0,2,0,3.453410332271212,-0.03418708018264542,0
0,1,0,1,0,2,1,1,1,1,1,1,1,1,0,0,-0.5856192339840149,-1.8433856519924954,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.0364094562168598,-0.6993910611268558,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,-2.0053912154274665,-0.7184249482595018,0
1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1,-1.1586951369236795,0.8668843327495169,1
0,0,0,0,1,0,0,0,0,2,0,0,2,1,3,0,-1.5831521443288665,-0.6492582601244083,0
1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0,-1.073680257115923,0.9014117789102294,1
1,0,0,1,0,2,1,1,1,1,1,1,2,1,1,0,-1.0007995969321202,-1.5803034883381595,0
1,1,0,1,0,2,1,1,1,1,1,1,1,0,3,0,-1.318582986555487,-1.2547277014654767,0
0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,0,-0.38257084652079626,0.8461700949523051,1
0,0,0,1,0,1,0,0,0,0,2,0,0,1,3,0,-1.0264265933775403,0.9933084620463388,1
0,0,0,1,2,1,0,0,2,0,0,2,0,1,1,1,1.6425885760108803,0.06530628799802836,1
1,1,0,0,1,0,2,2,0,2,2,2,2,1,0,0,0.1695843553833168,-0.4839054378070421,0
1,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0,-0.026882297353149044,-2.2351280332949504,0
1,1,0,1,2,1,0,0,0,0,0,0,0,1,2,1,-0.8783047128333499,0.7259683737929019,0
0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,0,-0.5328055543582547,0.5583157146843454,1
0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,0,-1.6314204960017402,-0.8057866658459534,0
0,0,0,1,0,0,0,0,0,0,2,0,0,1,2,0,-1.4797110222207224,0.2940336099891767,0
0,0,1,1,0,2,1,1,1,1,1,1,1,0,3,0,-0.6076414780819183,-1.824001823407871,0
0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,0,-1.6676588493268922,-0.9834744166685094,0
0,1,0,1,0,1,2,0,2,2,2,2,1,1,2,0,1.1016379727982868,0.8530691517221795,1
0,1,0,1,2,2,1,1,1,1,1,1,1,0,3,0,-1.0910060125305847,-1.1935059094597202,0
0,1,0,1,2,1,2,0,2,0,2,2,0,1,0,0,0.46183991476468816,1.1938710046727965,1
1,1,1,1,0,1,0,2,0,0,2,2,0,1,3,1,0.7679226729334677,0.6118140859329156,0
0,0,0,1,0,0,0,0,0,2,2,2,0,1,2,0,-0.655693140755364,0.39705266378536136,0
1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,0,-2.0364094562168598,-0.6993910611268558,0
0,1,1,0,1,0,2,0,0,0,2,2,0,0,2,0,-1.142986671186741,-0.07454131581721325,0
0,1,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0.3265511504173338,-0.7392264973458441,0
0,1,1,0,1,0,0,2,0,0,0,2,0,0,3,0,-1.647810732924177,-0.17003245456639995,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,-1.6560665845231481,-0.020671723780427757,0
1,0,0,1,0,2,1,1,1,1,1,1,1,1,1,0,-0.9699975686135918,-1.5283020312857898,0
1,0,0,0,1,0,0,2,0,2,0,0,1,0,1,0,-0.4118781392967009,-1.1933805142024498,0
0,1,1,0,1,0,2,0,2,2,2,2,1,1,1,0,0.4357554530703722,-0.6049272071825617,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,-1.723366191784817,-0.7192030683610122,1
1,1,1,1,2,2,1,1,1,1,1,1,2,0,3,0,0.20588562436201427,-2.143318233339646,0
1,0,0,1,0,0,0,0,2,2,2,2,1,1,0,0,0.20860569176625768,0.1654995590062032,0
1,0,0,1,2,1,0,0,2,0,2,0,0,0,2,1,-0.7783037171716628,1.295977085046676,1
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0,-1.6799910220675334,-1.0083282476723212,0
0,1,1,1,2,0,0,2,0,2,0,0,0,1,2,0,-0.3012030809461013,-0.18454283987148778,1
1,1,0,0,1,0,0,2,2,2,2,2,2,1,0,0,0.9250579030765285,-1.0347560877612616,0
1,0,0,1,0,1,0,0,2,0,0,2,0,0,2,0,-0.8276436173706819,1.1271165247769686,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0,0.05934795067686255,-2.328740786382244,0
1,0,0,1,2,1,2,2,0,0,2,2,0,1,0,1,2.835019700537803,0.006407579579790955,0
1,0,0,1,0,1,0,0,0,0,0,2,0,1,1,1,-0.6066149009500922,0.7453896515741261,0
1,1,1,1,0,0,2,0,0,0,2,2,0,0,1,0,-0.9509843197650418,0.575109256920774,0
0,0,0,1,2,1,0,0,2,0,2,2,1,1,0,1,1.7915988093426514,0.4758914355930411,0
0,1,1,1,2,0,0,0,2,2,0,2,2,1,0,0,1.7816665212451315,-0.9585892193441637,0
1,1,0,1,2,1,0,2,0,0,2,2,0,1,0,0,1.8767321836809099,0.28958648557606076,1
1,1,0,1,2,2,1,1,1,1,1,1,2,0,1,0,0.13554200767947283,-2.1423896548151626,0
1,0,0,1,0,2,1,1,1,1,1,1,1,0,0,0,-0.7201787809266749,-1.7845544436741847,0
0,0,0,1,2,1,0,0,2,2,0,2,2,1,0,0,2.001256204098738,0.05193132460864741,0
0,1,1,1,0,1,2,2,0,0,0,0,0,1,0,0,1.3530393483380898,-0.2997748180047303,0
1,0,1,1,2,0,2,0,2,2,2,2,2,1,2,0,1.962437586761373,-0.3766844659042685,0
1,0,0,1,2,1,0,0,2,0,2,0,0,1,2,0,0.05263090855588791,0.778742264009611,1
0,1,0,1,2,1,2,2,2,0,2,0,2,0,0,0,3.226538866240151,-0.2914631221505864,0
0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,0,-1.3167368508180786,-1.2838749152255593,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,-1.2432157750778376,0.7160578133391996,1
1,1,1,1,0,0,0,0,2,0,0,0,0,1,2,0,-1.2547558333791988,0.014707714099293176,1
1,0,0,1,2,1,0,0,2,2,0,0,0,1,3,0,0.28911008808363403,0.4924562139353472,0
