gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,SeniorCitizen,PC1,PC2,Churn
1,1,1,1,0,1,0,2,2,0,2,0,1,0,2,0,1.9739566888405586,-0.08119579286081892,1
1,1,0,1,0,0,2,0,0,2,0,0,1,0,3,0,-0.5331750683324885,-0.14366641630123325,0
1,1,1,1,2,0,2,2,0,2,2,2,0,0,2,0,-0.3252701758709946,0.9579168294170649,0
1,0,0,1,2,1,2,0,2,0,2,2,0,0,3,0,0.33499542126788945,1.3108110691428567,0
0,1,0,1,2,1,0,0,0,0,2,2,0,1,2,1,1.183400804434014,0.5128656705615152,0
0,1,0,1,0,2,1,1,1,1,1,1,0,1,3,0,-2.0729590347728952,-0.402686146254526,0
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1,-0.8807431434756628,0.8797017950975402,1
1,1,0,1,2,1,2,2,2,2,2,0,0,1,2,0,2.4395956044452807,0.33765901865709413,1
1,1,1,0,1,0,2,2,2,0,0,0,2,0,3,0,-1.6087109139296951,-0.008985052152270988,0
1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0,-1.230371221466766,-1.0448687441821414,0
0,0,0,1,0,1,2,2,2,2,0,2,2,0,3,0,1.9417534012255946,0.3177457405373988,0
1,0,0,1,2,0,2,2,2,2,0,2,1,1,1,0,1.9541745240963033,-0.626188372024369,1
0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0,-0.5014009151318194,-1.7710776024432806,0
0,1,0,1,2,2,1,1,1,1,1,1,2,0,0,0,-0.24600645822104528,-1.7922839275836233,0
1,1,1,1,0,0,2,2,2,2,2,0,1,1,2,0,1.7279727304435502,-0.6347796498085273,0
1,1,1,1,2,1,0,0,2,0,0,2,0,1,1,0,0.6701691087267028,0.6021456795603556,0
0,0,1,1,0,0,2,0,0,0,0,0,0,0,3,0,-1.60987156840725,0.4785504209502822,0
1,1,0,1,2,1,0,0,2,0,2,2,2,0,1,0,2.318065703667588,0.17058023686718826,0
0,1,1,1,0,0,2,2,2,2,0,0,1,1,3,0,-0.42515875175071294,0.2902703876341807,0
1,0,0,1,0,1,0,2,2,0,2,2,0,0,2,0,2.6179346861685597,-0.03870211350292212,1
0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1,-0.2622607692771214,1.3021854704061784,1
1,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0,-0.07351613585976625,-2.1273522657555537,0
0,1,1,1,2,1,2,0,0,0,2,2,1,1,1,0,2.4343876118838135,0.05028525255571456,0
1,1,1,0,1,0,2,2,2,2,2,2,2,1,1,0,1.614626960832459,-1.046291870392648,0
1,1,1,1,2,1,2,2,2,2,2,2,2,0,0,0,2.9157632541970244,0.47045907714134644,0
1,1,0,1,0,1,0,0,2,2,0,2,0,1,2,1,-0.17642382560764344,1.1290839757696411,0
0,1,0,1,2,1,2,0,2,0,2,2,1,1,1,0,3.012786339905767,-0.06035441507031686,0
0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,0,-1.0178226740342606,1.1291633612179757,1
0,1,0,1,0,1,0,0,0,0,2,2,0,0,2,0,-0.2981167610425743,1.0683918842614506,1
0,0,0,0,1,0,2,0,0,2,0,0,2,0,3,0,-1.1975860845011461,-0.45935454327569514,0
1,1,1,0,1,0,2,0,2,2,0,0,2,1,1,0,-1.1351720350943562,-0.3229462740836786,0
1,1,1,1,2,0,0,2,0,0,0,0,0,0,2,0,0.2291256402432507,-0.6464031457055197,0
0,1,1,0,1,0,2,2,2,2,2,2,2,0,0,0,1.5529697155230413,-1.0502968042539227,0
1,0,0,1,0,0,2,0,2,2,2,0,0,1,2,0,-0.5751586110863579,0.4755553721079138,0
0,0,0,1,2,2,1,1,1,1,1,1,1,0,0,0,-1.346099617842631,-0.8054111099283371,0
1,1,0,1,2,1,0,2,0,2,2,2,1,1,2,0,2.314186425545516,0.430978507172019,0
0,0,0,1,0,1,0,2,0,2,0,2,0,1,2,0,-0.781193493813182,1.3725212675155063,1
0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,0,-1.5730479984541816,-0.6401383679548523,1
0,0,0,1,0,1,0,0,2,0,2,2,0,1,2,1,-0.2490842397792902,1.3510370544416008,0
1,1,1,1,2,1,0,0,2,0,2,2,2,1,1,0,2.208230429982508,0.15747132624286947,0
1,1,0,1,2,1,0,2,2,0,0,2,0,1,2,1,0.546346231014,0.8893232505736464,1
0,1,1,1,2,0,0,0,0,0,0,0,0,0,3,0,-0.6097970130931971,-0.26034343939785004,0
0,0,0,1,2,0,2,0,2,0,2,2,2,0,3,0,0.9173815613920805,0.006311280585110477,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,-1.6793509388235905,0.28159428779297063,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,-2.0292761626584963,-0.19187647363303234,1
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.31269111768065,0.04114662569837639,1
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0,-0.6733837280471113,-1.6070690248079762,0
1,0,0,0,1,0,2,2,2,0,0,0,2,0,0,0,0.25976106067441807,-1.3504033537313302,0
1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,0,-1.6799984463424327,-0.7175022250670752,0
1,1,1,1,2,0,0,2,2,2,2,2,2,1,1,0,2.264055110233135,-0.4731015136952282,0
0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,0,-1.129388192915912,-1.2061224808098678,0
1,1,0,1,2,1,0,0,2,2,2,0,2,0,3,0,0.9144745607514027,0.6299191319556375,0
0,1,1,1,2,0,0,2,2,2,2,2,0,1,2,0,1.4870917605071214,-0.032578797753081,0
0,1,0,1,2,0,2,2,2,2,2,2,2,0,1,1,2.484033162981493,-0.4510853295765279,0
0,0,0,1,2,1,0,2,0,0,0,0,0,1,3,0,-1.1501712386299032,1.2133908799151312,0
0,0,0,1,2,1,0,0,2,0,0,0,0,1,3,1,-0.12546917257954493,0.6268549684787061,0
0,1,1,1,2,1,0,0,2,0,0,2,0,1,0,0,1.19372937722952,0.41977121661214234,0
1,0,1,1,2,0,2,2,0,2,0,0,1,0,0,0,1.5216774993392213,-0.9883106347793473,0
0,0,0,0,1,0,0,0,0,0,2,2,0,0,1,0,-1.5221650936062916,0.18499342291107598,0
1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-0.7782572127369116,-1.2507937435801784,0
0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,0,-0.9049875972715736,1.3036784207460834,1
1,1,0,1,2,0,2,2,2,2,0,2,2,1,0,0,2.26557461918264,-0.6199537852875715,0
1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,0,-1.2842162364003997,0.9991171861561499,1
1,0,0,1,2,1,0,2,0,0,0,0,0,0,2,0,-0.721083022568226,0.9897227537134019,0
1,0,0,1,2,1,0,2,0,0,0,0,0,1,0,0,1.321479357925439,-0.19384113214418722,0
0,1,0,1,2,2,1,1,1,1,1,1,2,1,1,0,0.06408642816247537,-2.007671272017636,0
1,0,0,1,2,2,1,1,1,1,1,1,1,0,2,0,-0.8220857387008024,-1.248110088640094,0
1,1,1,1,2,1,0,0,2,2,0,2,2,1,0,0,1.7393774335074956,0.26872767631247974,1
1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,-1.487938355245347,0.48325237505623647,1
0,1,0,1,2,1,0,2,0,2,2,2,1,1,0,1,2.949746414026906,0.008429191216242525,0
1,1,0,1,2,1,0,2,0,0,2,0,0,1,0,0,2.2464452517506808,-0.19440738881661687,1
0,1,0,1,2,2,1,1,1,1,1,1,2,0,0,1,0.10137266775874183,-2.032330109129077,0
0,1,0,1,0,1,2,2,0,2,0,2,1,0,0,0,2.1604570065224373,-0.0446119564108118,0
0,0,0,1,0,1,0,2,2,0,0,0,1,0,2,0,0.5552155937139386,0.2668792519334089,0
1,1,0,1,2,1,0,2,0,0,2,2,0,1,2,1,0.9196415695546178,0.7132268876687108,1
0,1,0,1,2,1,0,2,2,0,2,2,0,1,2,0,0.9701779161094574,0.9960593976679658,1
0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,0,-1.0605337861330684,1.3566781966005845,0
0,0,0,1,0,1,0,0,2,2,0,0,0,0,1,0,-1.0481691404018612,1.185170392513046,1
1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1,0.9664010831979399,0.8510905351754758,0
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0,-1.1597600176886231,1.0915457537491067,1
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.118091253205819,-0.3338492277800874,0
0,1,1,1,2,1,0,2,2,2,0,2,2,1,0,0,2.8652620602350076,-0.22084349027539535,0
1,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,-0.43179346791038403,0.6722703908673245,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,0,0,-2.1353608541455764,-0.3614550410864591,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0,-0.13436918535807973,-2.090438196184545,0
1,0,0,1,2,1,0,2,2,2,2,2,0,1,2,1,-0.07559295235726347,1.7848603870801372,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,-1.6416328736331154,0.26385038588781107,1
0,1,1,1,0,1,0,0,0,0,2,0,0,1,2,0,-0.9493542681898306,1.1516821515541915,0
1,0,0,0,1,0,0,2,0,0,2,0,1,1,2,0,-0.6982610556137379,-0.6654956303909887,0
1,0,0,1,2,1,0,0,0,0,0,2,0,1,0,0,0.42647773510909387,0.5475586798510786,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0,-0.7391329278147122,-1.5262511149370095,0
0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,-1.1682632015191727,1.1844705040703605,1
0,0,1,1,2,0,2,0,0,0,0,2,0,0,2,0,-0.6713829719673486,0.3857390486852596,0
0,1,0,1,2,2,1,1,1,1,1,1,1,0,3,0,-1.2542345992442823,-0.820170022025867,0
0,1,1,1,0,0,2,0,0,2,2,2,2,1,1,1,1.1851948592348889,-0.4280351470889428,0
1,0,0,1,0,0,0,0,2,2,2,2,1,1,2,1,0.23508203540296088,0.14567510299514458,0
1,1,0,1,2,1,0,2,0,2,2,2,0,0,2,1,0.35103128038444215,1.4209286899114346,0
0,1,1,1,2,2,1,1,1,1,1,1,1,1,1,0,-0.30104024179753985,-1.6731866097607853,0
0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,0,-1.10022242894851,-1.0343026467488796,1
1,1,1,1,0,1,0,2,0,0,0,2,0,1,1,0,-0.8471476990470017,1.194711632972425,1
0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,1,-1.0232687946736068,1.1254966299238696,1
0,0,1,1,0,1,0,2,2,2,2,0,2,1,3,0,1.5289511630565953,0.35775907585811023,1
1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0,-0.29965534543421246,-1.897513706220129,0
0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,0,-0.4309877048824977,1.064706794295185,0
0,1,1,0,1,0,0,2,2,2,2,2,2,1,2,0,1.4039747490797319,-1.160245417902878,0
1,0,0,1,2,1,0,0,2,0,2,0,1,1,1,0,-0.13454596852473666,1.0257742034406683,0
0,1,0,1,0,2,1,1,1,1,1,1,1,0,3,0,-1.2503083362931509,-1.1424316728484933,0
1,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,-1.504861283866383,0.3075123107157215,0
0,1,1,1,0,1,0,0,2,0,0,0,0,1,1,0,-0.22956667827438643,0.5238604365754664,0
1,0,0,1,2,1,0,0,0,0,0,0,0,1,3,0,-0.5702653240097729,0.7556761663621385,1
0,1,0,1,2,1,2,0,0,0,2,2,0,1,2,0,2.057905342542753,0.22078668629520615,0
1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,0,-0.0849612097720903,0.24833375437602964,1
1,0,0,1,0,0,2,0,2,0,0,2,0,0,1,0,-0.5638825434439554,0.31944995048607744,0
1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1,-1.1094357194229603,1.0781939346796223,1
0,1,0,1,0,1,0,0,2,2,2,2,2,1,1,0,1.3028516082715074,0.6116507972029137,0
1,1,0,1,0,1,2,0,0,0,2,2,0,1,2,0,0.8523325974434133,0.638805556222099,0
1,0,1,1,2,0,2,0,2,0,2,2,1,1,1,0,0.9822363160008749,-0.05740413062500858,0
0,1,0,1,2,1,0,2,2,2,2,2,2,1,2,0,3.19230558485499,0.12358944622736567,0
0,0,0,0,1,0,2,0,0,2,0,0,0,0,3,0,-1.8117232613872085,-0.019405069219377874,1
1,0,0,1,2,1,0,0,0,0,2,0,0,1,2,0,-0.12894340355181366,0.8590681085120951,1
0,0,0,1,0,1,0,0,2,0,0,2,0,1,2,1,-1.0539548905369702,1.3671946969077737,1
0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,0,-0.8793725288360571,1.0568877343496288,1
1,1,1,1,2,1,2,2,2,0,2,2,2,1,0,0,3.2980573876331523,0.06302698019538623,0
1,1,0,1,2,0,0,0,0,0,0,0,0,0,2,0,-0.5543053731929541,-0.31066922964173627,0
0,1,0,1,2,1,2,2,2,2,2,2,1,1,0,1,2.5190166381167365,0.6894022896803361,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0,-0.7916615482351776,-1.539450820779705,0
0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,0,0.2020948289703146,1.1423345188154455,1
1,1,0,1,0,1,2,2,0,2,0,0,2,0,0,0,2.17637098464538,-0.502507093684108,0
1,1,0,1,2,1,0,2,2,0,2,2,0,1,2,1,1.231802281365961,0.8087429507683259,0
0,0,0,1,0,0,0,0,2,2,0,2,0,0,3,0,-1.107392970666922,0.63263409101935,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,-1.5080593379822753,0.37907860709885366,1
1,1,1,1,2,0,2,2,2,0,2,2,2,0,1,0,1.9175765775016043,-0.35096587048885447,0
0,1,1,0,1,0,2,2,2,0,2,2,2,1,1,0,0.38932364850528034,-0.501329638627808,0
1,1,0,1,0,2,1,1,1,1,1,1,2,0,0,0,-0.04049100493937644,-2.1192944316125524,0
1,0,0,1,0,1,0,0,2,2,0,0,1,0,2,0,0.6899382251132156,0.26065507940888394,0
0,0,0,1,2,1,0,0,2,0,2,2,0,1,2,1,1.2167039290285089,0.7082752853467728,0
1,1,1,0,1,0,2,2,2,2,0,2,2,1,3,0,1.1611893405559686,-1.147493566296773,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,-1.2875056841984487,0.9938589360025553,1
1,1,0,1,0,1,2,2,0,2,0,2,1,1,2,1,0.691475011109881,0.7201194500917516,0
0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0,-1.2572164027128536,0.955940432669032,0
0,1,0,1,2,1,0,0,2,2,2,2,0,0,2,1,1.5376162804679854,0.6879329428485008,0
0,1,1,1,0,1,0,0,0,0,2,2,0,1,2,0,-0.537075804378796,1.2229988127076787,0
0,0,1,1,2,1,0,0,2,0,2,2,1,1,2,0,2.4492703426403173,0.08539519907885777,1
0,0,0,1,2,1,2,2,2,0,0,2,0,1,0,0,-0.22531163908036367,1.4506982882223327,1
0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,0,-0.7049522031394434,-1.5982429385631471,0
0,1,0,1,2,2,1,1,1,1,1,1,2,0,2,0,0.09723371938469917,-2.024990236037986,0
0,1,1,1,2,1,0,2,2,0,2,2,0,1,1,0,-0.28230623688936546,1.567932587353369,1
1,0,0,1,0,2,1,1,1,1,1,1,1,0,0,0,-0.7498161378361174,-1.5322129945677745,0
0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,-0.5855268033216837,0.7390117912477657,0
1,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,1.5726382946556638,-0.28526836927661237,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,-2.0366774202041067,-0.20370753647862047,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-1.8150743403840923,-0.6271299374493704,0
1,1,0,1,0,1,2,0,0,2,0,0,0,0,0,0,-0.6384838721223913,0.964697145049274,1
1,0,0,1,2,0,0,2,2,2,0,2,2,1,1,0,1.6297573335268907,-0.6281035985346431,0
1,0,0,1,2,2,1,1,1,1,1,1,0,1,0,0,-1.8639123070133343,-0.3608337620042425,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,-2.019986543358551,-0.25009893079453505,1
1,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,-0.2603644938724919,0.69184502741696,0
1,1,0,1,2,1,2,2,0,0,2,0,2,1,1,1,2.2682234665506837,-0.1727847995631638,0
1,1,0,1,2,0,2,0,2,2,0,2,2,0,1,1,0.7957020015039958,-0.07246526599755254,0
1,1,1,1,0,0,0,0,0,0,2,0,0,1,3,0,-1.1045458608172256,0.32503722648695355,0
0,1,0,1,2,1,0,0,0,0,0,2,0,1,2,1,-0.8349975225634617,1.2158383099895251,1
1,0,0,1,0,1,2,0,0,0,0,2,0,0,3,1,1.1732657206142274,0.13520676260563333,1
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0,-1.9277699319169048,-0.5318832310498873,0
0,1,0,0,1,0,2,0,2,2,0,2,0,1,0,0,0.4613385543439951,-1.0148441276395723,0
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.0903992580093647,-0.3576161026221347,1
1,0,0,1,2,2,1,1,1,1,1,1,1,1,1,0,-1.656849164403528,-0.5451230478478067,0
1,0,0,1,0,1,0,0,0,0,2,0,0,1,2,0,-1.1370134474377074,1.2344238805295096,1
0,1,0,1,2,1,2,0,2,2,0,2,1,1,2,0,1.0793990019845998,0.7509059530996091,1
1,0,0,1,2,1,0,0,0,2,2,0,0,1,2,0,-0.35412968255524013,1.1462593145916293,1
1,0,0,1,0,0,0,0,2,0,0,2,1,1,0,0,0.9446275097731343,-0.7863988549703521,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0,-0.08944477061756925,-2.1425636001709827,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-1.9341644147859436,-0.5396348433777841,0
0,0,0,1,2,1,0,0,0,0,0,2,0,0,3,0,-1.0407970993447742,1.3882276975221524,1
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.0002929079254668,-0.43652541078630863,0
1,0,0,1,2,2,1,1,1,1,1,1,2,1,1,0,-0.29499416601281503,-1.651492443811255,0
0,0,0,1,2,1,0,0,0,2,2,2,0,1,2,0,-0.34356073289499867,1.473474152652159,1
0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0,-1.1060596204945914,-1.2197465809688333,0
1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,-1.7674610166015061,-0.23765414528268472,0
0,0,1,0,1,0,2,0,0,2,0,0,1,1,3,0,-1.5208254917427697,-0.17704007377676687,0
0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,-1.9052376462792169,-0.15120382321577647,0
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.0406870902217658,-0.4240967794537915,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,-1.193593455639325,-0.012637635030257827,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0,-1.2485521697698874,0.9565259484210317,1
1,1,1,1,0,1,0,2,2,0,2,2,1,0,0,0,0.6108330822528962,1.0297118633645324,0
0,0,0,1,2,1,2,0,0,0,0,2,0,1,2,0,0.6253780972714078,0.6455854354360692,0
1,1,1,1,0,1,2,0,2,2,2,2,2,1,1,1,3.046256579649992,-0.086049500770041,0
0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,-1.1204076828073035,0.2680891923512967,0
0,1,0,1,0,1,2,0,0,0,0,0,0,1,0,1,-0.0725781688316969,0.4161497875024789,1
1,1,0,1,2,1,0,0,0,0,0,2,0,1,2,1,0.4094784855025444,0.531055862590675,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,-1.2990187514916203,0.975455060464974,0
1,0,0,1,0,2,1,1,1,1,1,1,2,1,1,1,-0.17233334353361185,-2.0361778440863922,0
0,1,1,1,2,0,2,2,2,2,2,2,2,1,0,1,2.6073213550059315,-0.43333590299130637,0
1,0,0,1,0,1,0,2,2,0,2,2,1,1,0,0,1.0465245445760416,0.8867630836834891,1
1,1,0,1,2,0,2,2,2,2,0,0,2,0,3,0,1.694725738713826,-0.9605404412106554,0
1,0,1,1,0,2,1,1,1,1,1,1,1,1,3,0,-0.4763027264282353,-1.7035329808743012,0
0,0,0,0,1,0,0,0,0,2,0,0,0,1,2,0,-1.9124123344760664,-0.08065884150165355,1
0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,0,-1.0515628775789054,1.1660116752375917,1
0,0,0,1,2,2,1,1,1,1,1,1,1,1,0,0,-0.13378592945037307,-1.8270184719873834,0
1,1,0,0,1,0,2,0,2,2,0,0,2,1,1,0,0.5620032608601381,-1.6168555821673434,0
0,1,0,1,2,1,0,2,2,0,2,2,1,1,2,0,2.725505359375068,0.24161003468148742,1
0,0,0,1,0,2,1,1,1,1,1,1,1,1,0,0,-0.6842868247763958,-1.608837413082954,0
1,1,1,1,0,0,2,0,0,0,0,0,0,1,3,0,-1.1960475637388879,0.13430152481968252,0
0,0,0,1,0,0,2,2,0,2,0,2,0,0,0,0,-0.8332602013235793,0.5971665470787557,0
0,0,0,1,2,1,0,2,0,0,0,0,0,1,2,1,-1.0631285420608707,1.1670869174253535,1
0,1,0,1,2,1,0,2,2,2,2,2,2,0,2,0,3.182275287349834,0.06716313226587431,0
0,1,0,1,0,2,1,1,1,1,1,1,1,1,0,0,-0.7488578525051361,-1.5521034609013393,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.1164465293067947,-0.33122010270329005,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,-2.087051397764437,-0.35236328298464,0
1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1,-1.2282956238335667,1.0885074387672586,1
0,0,0,0,1,0,0,0,0,2,0,0,2,1,3,0,-1.6783860597244076,-0.3192495989427036,0
1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0,-1.1455370393729771,1.1166527743650767,1
1,0,0,1,0,2,1,1,1,1,1,1,2,1,1,0,-1.1419786226652187,-1.2637017994557886,0
1,1,0,1,0,2,1,1,1,1,1,1,1,0,3,0,-1.4396365536679094,-0.9219065883778554,0
0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,0,-0.482134844947681,1.0319044264858759,1
0,0,0,1,0,1,0,0,0,0,2,0,0,1,3,0,-1.097495839377376,1.1998204825726295,1
0,0,0,1,2,1,0,0,2,0,0,2,0,1,1,1,1.4442352544248522,0.2136870625825733,1
1,1,0,0,1,0,2,2,0,2,2,2,2,1,0,0,0.01320673390886954,-0.26311194569033636,0
1,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0,-0.22104248430576648,-1.971181433421253,0
1,1,0,1,2,1,0,0,0,0,0,0,0,1,2,1,-0.9623322240830952,0.9407999222498409,0
0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,0,-0.6345201508239005,0.7661500366010139,1
0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,0,-1.7291013365795862,-0.4650915828245323,0
0,0,0,1,0,0,0,0,0,0,2,0,0,1,2,0,-1.5531285938909047,0.5692552360997893,0
0,0,1,1,0,2,1,1,1,1,1,1,1,0,3,0,-0.769617957327967,-1.5303720496099398,0
0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,0,-1.7686891346216087,-0.6345514799979088,0
0,1,0,1,0,1,2,0,2,2,2,2,1,1,2,0,0.9454974297383706,0.9802706932746871,1
0,1,0,1,2,2,1,1,1,1,1,1,1,0,3,0,-1.2187320991919903,-0.8811565988958328,0
0,1,0,1,2,1,2,0,2,0,2,2,0,1,0,0,0.3395728505263105,1.3256866915468772,1
1,1,1,1,0,1,0,2,0,0,2,2,0,1,3,1,0.6181457716932566,0.7606482963980122,0
0,0,0,1,0,0,0,0,0,2,2,2,0,1,2,0,-0.7571397649380506,0.6189739398058971,0
1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,0,-2.1164465293067947,-0.33122010270329005,0
0,1,1,0,1,0,2,0,0,0,2,2,0,0,2,0,-1.2390423001354463,0.20015769229986113,0
0,1,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0.1574329090392433,-0.5163471051692644,0
0,1,1,0,1,0,0,2,0,0,0,2,0,0,3,0,-1.7276675576956193,0.1410933694352585,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,-1.7315811369350627,0.2839951652672809,0
1,0,0,1,0,2,1,1,1,1,1,1,1,1,1,0,-1.1108986781990928,-1.216514668604957,0
1,0,0,0,1,0,0,2,0,2,0,0,1,0,1,0,-0.5649422696902914,-0.922216943517365,0
0,1,1,0,1,0,2,0,2,2,2,2,1,1,1,0,0.26590601284190396,-0.38839392484235885,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,-1.8153449698472415,-0.37541325535452824,1
1,1,1,1,2,2,1,1,1,1,1,1,2,0,3,0,0.005300780121683544,-1.8927253460644726,0
1,0,0,1,0,0,0,0,2,2,2,2,1,1,0,0,0.06794655058000137,0.36209165036671054,0
1,0,0,1,2,1,0,0,2,0,2,0,0,0,2,1,-0.8503729020544594,1.47141414204411,1
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0,-1.7812527859265106,-0.6570307331661064,0
0,1,1,1,2,0,0,2,0,2,0,0,0,1,2,0,-0.4319196220297517,0.05066269170645737,1
1,1,0,0,1,0,0,2,2,2,2,2,2,1,0,0,0.7253445911292347,-0.8279538924914935,0
1,0,0,1,0,1,0,0,2,0,0,2,0,0,2,0,-0.9024829698452592,1.3145736995512338,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0,-0.140487796851395,-2.0672859496485554,0
1,0,0,1,2,1,2,2,0,0,2,2,0,1,0,1,2.589051853485467,0.12043119848680237,0
1,0,0,1,0,1,0,0,0,0,0,2,0,1,1,1,-0.700381717725062,0.9457405485722427,0
1,1,1,1,0,0,2,0,0,0,2,2,0,0,1,0,-1.0365066613329867,0.8044211302677893,0
0,0,0,1,2,1,0,0,2,0,2,2,1,1,0,1,1.5984298780752901,0.604055135884904,0
0,1,1,1,2,0,0,0,2,2,0,2,2,1,0,0,1.5511045315706269,-0.7855855842254478,0
1,1,0,1,2,1,0,2,0,0,2,2,0,1,0,0,1.6753955328242534,0.42032311308942033,1
1,1,0,1,2,2,1,1,1,1,1,1,2,0,1,0,-0.062335700854022555,-1.8888921699688377,0
1,0,0,1,0,2,1,1,1,1,1,1,1,0,0,0,-0.877007671431257,-1.4832403240435257,0
0,0,0,1,2,1,0,0,2,2,0,2,2,1,0,0,1.7888200899939712,0.1869708765144416,0
0,1,1,1,0,1,2,2,0,0,0,0,0,1,0,0,1.1562104042876984,-0.13020033175444615,0
1,0,1,1,2,0,2,0,2,2,2,2,2,1,2,0,1.7401798683805783,-0.226383871358828,0
1,0,0,1,2,1,0,0,2,0,2,0,0,1,2,0,-0.06533696652723152,0.9491348380198752,1
0,1,0,1,2,1,2,2,2,0,2,0,2,0,0,0,2.957328346903532,-0.17376210154855404,0
0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,0,-1.4385105263185465,-0.9529407796281371,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,-1.3138212665828406,0.9517929347737984,1
1,1,1,1,0,0,0,0,2,0,0,0,0,1,2,0,-1.344211566191772,0.2915955069862027,1
1,0,0,1,2,1,0,0,2,2,0,0,0,1,3,0,0.15419622817651998,0.670815288213823,0
